doc_id,related_cluster,relevance_score
12106,8,0.28877739115368967
1402,35,0.2887771054303656
13446,8,0.2887483708912972
13252,35,0.28872169274136067
1467,35,0.2887156351727606
13157,0,0.2886944898951065
3188,27,0.28867602522240304
9136,37,0.28866953012238206
12992,36,0.2886055962949157
7854,37,0.28859131342350347
8400,0,0.28858614205265065
8075,0,0.28858176874220454
6930,29,0.2885739091744934
14979,35,0.28850453892186984
1699,37,0.28849578450348795
6409,26,0.2884925044259798
13118,3,0.288487851661701
9935,2,0.2884703327529842
14884,3,0.2884613506388536
11553,2,0.2884086561743255
4296,33,0.28840667041249846
14716,36,0.2883768938134643
12611,14,0.2883715599363856
4700,36,0.2883698327781025
3839,37,0.2883625599036773
4785,0,0.28834401250802627
602,35,0.28829275873722326
11876,36,0.2882030544535534
13757,24,0.28819382433943125
1478,37,0.28819270357001847
3342,8,0.28819242874664447
1189,34,0.28816233669042624
12852,8,0.2881309768091
2240,3,0.28812592993576974
6718,35,0.2881220442422493
13162,16,0.28808784223268136
477,33,0.28804663159007476
14879,29,0.2880462072401789
10834,16,0.28799261774517504
10091,4,0.28798711867325705
4609,2,0.28797665309620835
4940,0,0.28797126096128606
3582,37,0.2879453008560416
3482,0,0.2879230184666832
13405,0,0.28791319750022504
8952,0,0.2879102881760444
2116,34,0.28790804325643365
14254,36,0.2879006354657342
7936,37,0.2878540601886791
2769,25,0.28784414938193836
11533,8,0.2878195746876641
12052,1,0.28779610061640715
3862,3,0.2877892258463327
1006,35,0.28777716007671245
5277,2,0.28775796585657437
13827,36,0.28774422953165013
13402,37,0.28773101149330654
3178,22,0.28771788082819816
11973,37,0.2877067937278164
5768,0,0.2876574763658424
97,3,0.2876304987608595
15044,36,0.2876043390683038
8626,1,0.28757681029041904
3781,19,0.2875688175781988
8586,6,0.28756406923353023
5611,2,0.28755652646326957
9723,35,0.2875338260353807
1885,2,0.28747386637231315
13544,35,0.28746144047620914
4483,35,0.2874523518913405
3912,35,0.28744795222427066
2322,7,0.2874452945137512
14275,36,0.2874028466699671
9877,35,0.2873885620855221
4249,35,0.28737711692320467
8270,15,0.28735000462106264
11832,37,0.28734806529779827
361,35,0.2873467514511876
14840,31,0.2873161770277768
715,35,0.2873101239787603
14090,7,0.2872919686118202
3342,0,0.28728489818041003
3638,12,0.28721942003035444
3655,8,0.2872012355163298
14628,36,0.28719871356093074
13527,3,0.28717469700190107
11700,35,0.2871726187375108
7475,15,0.2871689892958498
2930,10,0.2871557743953578
1974,35,0.28715239018103406
7947,37,0.2871434380182244
8115,36,0.2871340249970018
10854,16,0.2871271550868094
9821,6,0.2871188889475652
49,27,0.2871037470570389
6651,8,0.2870807359373827
4970,4,0.28707366700533216
10490,5,0.28706216251539557
4697,3,0.28706172950793474
14806,36,0.2870586172484153
1274,35,0.28704287813253243
2606,35,0.2870325599837789
6808,0,0.2870285284663479
12923,8,0.2870002253388123
12326,12,0.28697708110446707
14197,37,0.2869370303200059
544,35,0.28692762010753076
9790,1,0.2869054363092681
12399,8,0.28688883145196337
12670,0,0.28683334077044503
8992,8,0.2868137937718721
11630,0,0.2867991041292248
10924,0,0.2867906108496281
12269,37,0.2867742763349835
12506,8,0.2867714384708368
8190,37,0.2867519331183077
9881,16,0.28674619344258157
5864,24,0.2866932951733475
7828,35,0.286677443433774
655,22,0.2866772543202336
515,36,0.2866660072514755
10152,16,0.2866626846852282
2928,24,0.28665652974582656
13166,14,0.28665490009545974
13761,35,0.2866531718610352
6807,3,0.28660335070805504
8177,6,0.2865888313954899
5356,36,0.28657874523372484
684,0,0.28654524041059315
507,0,0.2865395476028896
10165,36,0.2865354728098374
8450,5,0.28653410108784144
12888,36,0.2865225916125259
10444,36,0.2865173478298123
13968,35,0.28649619205011045
5726,12,0.2864689835886291
14330,12,0.28645645617528814
12079,36,0.28643660131048876
9865,37,0.28643000138806135
11187,37,0.2864242259520349
12145,35,0.2864037140100987
7117,16,0.2863927200538656
14154,8,0.2863177165867682
12451,8,0.28631365264226993
7028,8,0.28631138019940633
13903,21,0.2862897712334757
2387,19,0.28628113412598216
1842,35,0.286277942344749
1502,0,0.2862540797550833
1545,0,0.28624774863976865
9137,0,0.28622918890983107
10983,16,0.2862270518584508
4379,0,0.28621386946545374
4928,35,0.2862035428568144
6277,33,0.28620209766857685
15112,36,0.28619380211152423
7018,30,0.2861813548527834
2879,35,0.2861674247229162
11875,37,0.2861268807594481
8541,35,0.2861182711150763
14221,2,0.286112397026506
8442,12,0.28610599700882455
4497,0,0.2860863571211306
4104,37,0.2860643144329879
2723,36,0.2860556955619467
1260,36,0.2860487354864805
9938,35,0.28597891929980895
1765,0,0.2859752631317921
5744,10,0.28596962491171907
12255,12,0.28596126559471446
5169,8,0.2859531382763991
13490,2,0.2859527135870817
11936,12,0.2859481346236325
9403,0,0.28594082677379024
3862,35,0.28592404749796174
2368,8,0.28592198423925375
9922,31,0.28587491993773256
6393,2,0.285871568773932
1016,35,0.28581445773707687
14618,35,0.2858072032389188
14598,36,0.28578530528489465
10250,3,0.28578470603204076
14048,36,0.28576590905636867
6037,35,0.2857229474759247
14056,16,0.28567813333712033
11480,8,0.285645754807895
14697,29,0.28564241538486995
10826,26,0.2855944545627182
2629,22,0.28559064035596504
4843,16,0.2855898177684637
9903,8,0.28557441731479366
1009,36,0.2855682315367637
10420,31,0.28555341680760626
6965,8,0.28555269470389305
5304,5,0.28554477343630097
0,12,0.2855317882167803
2010,0,0.28552741993975334
6419,31,0.28550534765314384
2424,12,0.28549329342092883
12287,2,0.28546649199327623
5944,37,0.28546484318658566
2985,16,0.2854516676133758
10898,3,0.2854426308835508
5502,1,0.2854161756656164
7776,8,0.28537803968054626
5432,34,0.2853641015195102
14872,7,0.28534858666459856
2124,0,0.28532499938377076
7371,16,0.285295181585149
795,10,0.28524854161587676
6531,10,0.28524846008319027
3704,10,0.28524588292992187
8169,1,0.28523651979616144
1002,35,0.28522733136130535
42,27,0.28519642249719024
13593,12,0.28518721744949965
12336,2,0.2851800531996671
8803,12,0.2851692790469182
7855,22,0.2851688614782668
13670,16,0.28515817645329256
14066,36,0.28515109356750373
421,2,0.28513917177136694
6802,26,0.28513797194832513
3219,0,0.2850774900452474
14188,0,0.28507498308248735
773,0,0.28507388874317235
7541,16,0.28507164504810273
3329,35,0.2850665432424525
2307,34,0.2850559384524443
7064,0,0.2850032348776178
5431,36,0.2849539937295172
14890,8,0.2848943084824103
8315,0,0.2848699103228497
9377,12,0.284860569561135
2585,10,0.28485256637428336
10934,12,0.2848477969187285
9552,8,0.2848106974763963
8011,31,0.28478088445335786
7901,12,0.284779975618296
5817,0,0.2847691682625881
5495,35,0.2847666208684356
6603,12,0.2847637820831312
12775,7,0.28470626259646914
14403,31,0.28466828175239073
1416,30,0.28465547915782663
11145,37,0.28464473771350135
2516,35,0.2846369844743653
10481,4,0.28463509877655957
14051,7,0.28462394283380144
8341,24,0.284623323313741
2847,6,0.28461976683089757
7962,31,0.28461079903463826
9320,2,0.2846083629248695
501,34,0.28458524260922574
2782,14,0.2845803419379678
175,36,0.2845677580369748
15083,36,0.2845622883462371
1717,35,0.28455697605657476
3959,10,0.28453883657481605
9639,2,0.28453253645537424
6361,24,0.28451060510172216
425,13,0.2845012720566915
8511,30,0.2844903167419376
9052,14,0.28449010817949955
2620,31,0.2844505067584771
1513,36,0.2844371077090351
10017,16,0.28441692864048007
6050,4,0.2844064985857374
14180,3,0.28440075254406605
6786,0,0.2843898979862774
6000,26,0.284382610904806
14220,35,0.28438239276216365
12778,35,0.28438094839427425
10400,31,0.28437933358252887
3190,12,0.28437486169682474
13720,3,0.28433084943046466
11180,35,0.2843177698681605
11614,26,0.28431126281709773
12370,12,0.28430106786616727
5705,0,0.2842874434207324
7481,12,0.28428350766301974
7293,35,0.2842647545364151
1497,35,0.28425577593967816
9080,10,0.28424519334378573
15002,36,0.2842444251511196
4190,34,0.28423685475716265
8028,12,0.2842319507599233
2876,12,0.2842074394672702
3312,36,0.2841928166272321
14778,36,0.28418493859759986
1836,37,0.2841179792783088
12867,7,0.28409400455809714
14129,37,0.284070386616579
14006,10,0.2840206068010074
6554,35,0.2839993302258512
8072,1,0.28399580354237236
347,35,0.2839824006219402
1856,0,0.28397209224145437
5704,26,0.28397192889889866
11297,12,0.2839654697868459
7290,36,0.2839601382537068
12112,37,0.28395456475653946
7747,4,0.28395290276832075
4936,1,0.28390810028291946
6189,10,0.28388631050947305
7151,22,0.2838785308352004
12794,6,0.2838647863799733
542,0,0.2838634215714911
9623,35,0.28386056657811864
10989,31,0.283858573507074
3830,0,0.2838532499302958
12796,36,0.2838513624436375
8388,37,0.28383589340230886
11216,27,0.28382498631381065
13335,37,0.2838129730948766
9454,8,0.28380010020534274
2799,19,0.2837586123368799
6353,0,0.28375578968169657
13650,3,0.2837524343206434
563,3,0.2837316533699637
10125,0,0.28371529163085596
3629,35,0.28370773978874636
8233,37,0.2836765036894018
7313,27,0.2836760247325028
10039,1,0.28365906643731537
6262,0,0.2836551733790066
4369,36,0.283639588804719
13780,3,0.28361789299634615
10281,37,0.2835895964160337
5908,15,0.283509825755628
4331,35,0.2835075431979363
12442,35,0.28345048348386637
4666,5,0.28341768288152563
10654,0,0.28341752307016566
14643,29,0.2834136457307714
13649,36,0.28336770180326376
11828,36,0.28334001376270584
1841,26,0.28333791937036285
7797,8,0.28333544700629393
6584,12,0.28333343911435377
11990,8,0.28331229169847155
7783,10,0.2832928407005209
2071,0,0.2832910017207424
5436,12,0.28328543458497446
6415,35,0.2832653771668342
9273,8,0.2832435900084846
14075,36,0.28322706611113185
3899,0,0.2832208168720873
12429,37,0.2832134669581225
2742,9,0.28319116475751493
3410,0,0.28314181176827646
13454,35,0.2831135539185075
4132,16,0.28311283006051946
5524,0,0.28309304769386506
14172,35,0.2830902646597112
1262,10,0.28308589080374397
7059,16,0.28306940870198416
9368,8,0.28305371669429863
3442,9,0.28304312266996373
3567,34,0.2830355679660811
7667,37,0.2830266386369089
7922,8,0.2830175650987456
1917,30,0.28301212264888687
576,30,0.2830100530193507
13722,31,0.2830074645333967
8698,8,0.2829930402180162
9286,2,0.28298598829345056
1356,0,0.2829745250459141
450,35,0.2829702815964199
7620,31,0.28296855683767086
11096,2,0.2829614452988982
3689,37,0.2829608290760654
13831,36,0.282956776565546
7512,36,0.2829506395929723
4108,22,0.28292990205133167
12473,8,0.2829005246428101
13177,16,0.2828812975912157
3933,14,0.28285374688382003
6866,16,0.28282455000033474
14870,14,0.2828235331407666
10753,37,0.2828188977161969
11081,15,0.282788910736971
4161,19,0.2827365939156446
6226,26,0.28270178989672584
9035,1,0.282670063008351
10058,37,0.2826674955681503
8542,37,0.28260963337629874
14435,36,0.2825916998178012
113,35,0.2825764541979451
12701,16,0.2825658036844337
11971,0,0.2825652697569138
8386,0,0.28256243173617096
4058,0,0.28256105277152116
1734,35,0.2825504401970493
14685,34,0.282545446973339
8855,35,0.28253437025009254
13279,2,0.2825108431204012
11157,37,0.2824886702442221
2085,0,0.2824835759812769
117,35,0.28247799476278546
9834,14,0.28247556726669687
11270,12,0.2824629301034502
3093,14,0.28245779533251736
325,19,0.2824547512538845
8761,2,0.28245118532479224
14870,36,0.282423883997094
9003,0,0.28242233419156754
5583,16,0.2824112484524613
1380,3,0.2824049206708434
12314,0,0.2823748078321379
4655,0,0.28237090390207575
9427,0,0.2823694622854916
8013,5,0.2823610954303166
1158,36,0.2823481884072366
5162,3,0.2823143508407565
11171,8,0.28229959089178497
8488,35,0.2822934443831745
14132,36,0.2822813969247126
3269,7,0.28225949798471356
9148,0,0.28224448296266647
9398,1,0.2822060828714363
12754,30,0.28214047712911594
5300,0,0.28214031379225823
4208,12,0.28213986071233044
14441,36,0.2821361372327011
12348,0,0.2821351477137224
7030,0,0.2821319015666693
7912,15,0.2821250175468007
2892,30,0.28210071222689376
7715,36,0.28207978886992463
10083,3,0.2820788971153446
2042,35,0.2820544627896082
3077,16,0.2820452189595317
2527,6,0.2820157079747901
5272,36,0.28201255650430845
3710,19,0.2819855307658402
2100,16,0.2819676540338953
1859,1,0.2819358189774193
570,0,0.281904951880365
5558,16,0.2818465320209087
4164,26,0.2818139945035989
6002,37,0.28178420571028745
7284,29,0.28177644333124213
7142,26,0.2817764119188061
8537,37,0.28177450900348483
10205,27,0.2816933939145939
7130,2,0.2816698526400516
13457,6,0.2815934553234003
9283,27,0.28157308626815003
2333,0,0.2815456400489603
9787,34,0.2815374598663121
14207,36,0.2815344021532243
11,8,0.2815031120416344
11102,0,0.28148364069836224
6157,6,0.2814411925136748
11637,3,0.2814264784596972
10111,12,0.28142595030882234
9954,10,0.2814053638636732
3218,0,0.28140311453134365
9326,2,0.28139259563638663
11164,3,0.28138950110865896
7729,6,0.28136630740116
5908,12,0.28136086965689533
6111,8,0.28135714316485766
13478,1,0.2813529301477316
533,35,0.28133863626630123
13169,14,0.2813306694131591
7318,8,0.2812998145992442
8797,10,0.28129681165462345
11705,35,0.28129557351442297
4060,33,0.2812917951032439
11215,10,0.2812600808386393
12710,0,0.2812520700282812
11387,7,0.2812435391659543
2743,0,0.28120464611286483
2655,3,0.2812000441875996
3792,35,0.2811590954417237
9225,0,0.2811496962418329
12703,37,0.28111135115303
11819,36,0.2811102501893163
3329,15,0.28108691994940416
2198,35,0.2810834774496876
869,12,0.28107687566697626
7386,14,0.281075711609452
10051,8,0.28107479960716497
13645,14,0.2810700625920205
8699,16,0.28104879933569643
4849,15,0.2810365569162426
55,19,0.2810109630309161
3830,16,0.28100872254478715
2456,0,0.2809979729151507
12177,0,0.2809878907057978
2005,35,0.2809838135479187
4591,7,0.2809762289320398
538,6,0.2809760839764616
5788,35,0.2809084051267514
8351,10,0.2809033246458073
8055,6,0.2809006497885577
14766,7,0.2808893036693352
5951,35,0.28088884921165064
14932,37,0.28085222856656894
3805,0,0.28082550950952956
11982,37,0.2807943216734731
10134,0,0.280775545853488
4216,10,0.28076115629732307
12023,8,0.2807596118163073
8786,2,0.2806973686083404
11590,12,0.280696208662395
14209,31,0.2806638228953817
9928,27,0.2806518618333669
13530,10,0.2806493084902745
5424,10,0.280648322832781
2481,0,0.28062789345090366
10555,31,0.28060373118778836
9080,0,0.2805591303477682
3046,31,0.28055789940973286
1594,36,0.2805358821069687
12192,14,0.28053161047527564
12646,36,0.28052515645480347
5437,2,0.2805232696746104
11461,29,0.2804844404077827
4646,10,0.2804797870904639
12116,8,0.28045918733952363
11640,0,0.28044371072067875
8933,2,0.28044235943842
11054,5,0.2804367176827297
9415,0,0.2804222053163854
2836,9,0.2804161673753459
8534,8,0.2804109272793698
12558,22,0.2803822782579049
8507,10,0.28034715244952263
2961,36,0.2803202134400502
4834,1,0.28031664742466456
1990,35,0.2803027431681565
5452,0,0.2802765879887269
1417,36,0.28027310523703436
3692,0,0.2802581967768545
14014,31,0.2802371594731788
12472,35,0.2802281667283618
3549,35,0.2802261084923245
2763,37,0.2802164683206173
9127,35,0.2802164266726161
4475,34,0.28020620507132044
1988,2,0.28019602835933016
12737,3,0.28016964096876157
3210,35,0.2801501361359667
14621,36,0.28014024622503253
7131,36,0.28009809328686214
1276,36,0.2800756172809772
4029,15,0.2800754167479853
11570,8,0.2800714432113832
5756,0,0.2800657205374093
5600,15,0.28006221291176825
6809,37,0.28006099307266935
3937,0,0.2800284000751122
10368,3,0.28002042197260046
11734,8,0.2800179095232657
4294,37,0.28000602531954066
1053,35,0.27999675117434886
3815,37,0.279983588094006
14938,7,0.2799649885517468
14365,16,0.27995016689381597
6983,0,0.27994035563992403
9784,1,0.27992770009807594
13648,36,0.2799131352593085
9008,1,0.2799096554443481
1001,31,0.27990357821741785
646,3,0.2798749229302624
2537,0,0.2798651542017398
12637,3,0.27986414116287517
12899,35,0.2797672745308754
14633,16,0.2797549808272384
9524,37,0.2797368092220178
9270,19,0.2797238293431935
12977,36,0.2797082997970897
3046,3,0.27970161908672747
4603,10,0.2796928904536539
7278,8,0.2796871125026801
4653,10,0.2796849772155498
4668,10,0.27968400914580605
12667,14,0.27968231020992224
5693,2,0.2796684433434169
5282,31,0.27966662647619367
9466,37,0.27966436158520297
12149,29,0.27965909252396987
13351,36,0.27964697670890637
14874,35,0.2796378921671095
62,19,0.27963522662575596
1862,0,0.2796297501212606
2869,30,0.27956089325330985
7251,12,0.27954629450873575
15038,36,0.2795368074304257
13910,36,0.27952996789605544
4657,10,0.27949986056193205
5107,12,0.27948158400276185
10314,34,0.27943267637586194
12674,8,0.279430063831449
13111,35,0.2794197531670871
6203,29,0.2794134132687089
3835,3,0.2793862237041678
5881,8,0.2793623169566643
11310,16,0.2793226823641617
4886,26,0.2792594901897711
4236,8,0.2792567896085076
6174,8,0.2792508965549451
2834,8,0.2792454065781918
6599,8,0.2792436997309438
3658,0,0.27924259334115337
12449,8,0.2792343218147865
9551,0,0.27923364598252565
8155,0,0.2792270012515122
1426,35,0.2792159875964375
11037,10,0.2791937064748778
12514,0,0.2791822446291784
9086,3,0.2791741681461803
463,0,0.27916883645557145
5654,0,0.27916330690093905
4318,0,0.2791591319318521
6465,35,0.2791566714212692
2933,5,0.2791422078198028
588,0,0.27912953652147615
14644,3,0.27910053327115414
10258,2,0.2790987769059789
11802,36,0.27908565840359395
8844,1,0.2790701005551564
14223,0,0.27901567087101425
10210,16,0.2790129753322578
5503,34,0.2790103953034221
6958,12,0.2790009560806976
15032,31,0.27896671759796504
3596,6,0.27893295530186824
4992,0,0.27884218747652795
3541,26,0.2788346493789537
12558,12,0.27882042793362344
7109,8,0.27880890147805465
10305,2,0.2787693346638126
9311,12,0.27871538045277455
7640,15,0.27871472258312163
936,3,0.27865835920476034
13759,37,0.27864074017722656
6237,22,0.278637830789372
14087,36,0.2786315325715069
8035,2,0.2786052123920955
2566,2,0.2785837695946295
7954,34,0.2785330324142726
8584,0,0.27850910121412753
7941,12,0.2784787754235393
817,10,0.27846019187760246
14341,36,0.2784438093126028
11516,37,0.2784271588660105
11275,15,0.2783994162598216
5029,1,0.2783923134727335
5571,0,0.2783915565249982
13644,5,0.27838400227479965
5616,6,0.2783823568923167
4808,14,0.2783591254529277
3309,31,0.27835543944930374
8410,8,0.27834815428104964
13353,37,0.27834152988225414
4956,36,0.2783253483148515
13432,7,0.27827543624424944
11610,37,0.2782633384285473
4034,3,0.2782420506539545
14126,8,0.2782362967043892
4549,26,0.2782306731752952
6069,0,0.2782196003607084
10091,8,0.27820259880807596
5567,0,0.2781815012008814
7670,26,0.27815741436586383
6109,35,0.27815427806284826
3529,5,0.27815174820075306
7038,2,0.27813553068635094
12832,35,0.2781081141369114
11000,16,0.27810559917115696
9146,0,0.27804462113602596
4033,36,0.27803994087303163
8548,36,0.278028797721172
1877,29,0.2780265724842511
3339,1,0.2780233868562862
11177,7,0.27801217201659495
13476,12,0.2779932653901931
12962,36,0.2779748480401285
12118,36,0.2779645799099481
3067,0,0.27795920638321214
3695,0,0.2778955652932146
15103,31,0.27788366278486126
7436,1,0.27788139205202994
14438,35,0.27788027499883755
11325,31,0.2778705997858111
336,0,0.27784799149509665
1843,29,0.27781763807048926
1534,8,0.27780093530822775
9671,8,0.27779976093374237
7254,30,0.2777960131700333
4123,37,0.27777565054319786
2709,8,0.27777507854302663
15012,35,0.27777486729128437
2338,5,0.2777608932519709
14701,36,0.27775782328132687
955,14,0.27774099197743335
11758,16,0.2777208613534408
14279,5,0.27770610049959416
6748,0,0.2776961985906916
9893,0,0.2776957543947206
3016,2,0.2776900836128156
472,36,0.27767509574380067
6276,1,0.2776626830160515
5321,35,0.27765941154410184
10038,31,0.2776006343121606
13771,5,0.27758741058861447
11104,30,0.27757027856728234
6066,12,0.2775635474188056
8106,10,0.27756343373093567
3428,2,0.2775008071406014
1914,35,0.2774882192865494
3110,0,0.2774752647187119
10753,29,0.27747504302321974
5663,1,0.2774723863363752
7288,35,0.277465695418189
13564,36,0.27743553334093657
13369,37,0.27743430372288025
15074,36,0.27741082442236203
6435,12,0.2773712250591317
14370,36,0.2773475954490426
1160,7,0.2773453903062161
7811,2,0.277304905446297
9086,35,0.27730142008138736
2293,0,0.27728731878978496
702,12,0.2772855279434822
11682,8,0.27727369512378724
9843,36,0.27725934013982745
8124,0,0.27722647896943103
10,0,0.2772098212461711
6176,1,0.27719264609832855
8017,8,0.2771625202384005
13980,37,0.2771542848638876
1034,35,0.2771490995624912
5963,27,0.2771291094720286
2462,0,0.2771241801800024
318,35,0.2770999005997083
7196,0,0.27709588121265616
11286,16,0.277089884564029
8575,12,0.2770888964418352
14536,10,0.27705612852443695
13142,12,0.2770461452826069
10777,36,0.2770419304962501
3393,16,0.27703368641212167
6738,31,0.2770207210978062
8663,2,0.2770172419880496
6430,34,0.27701043453800556
9872,16,0.27700424572438326
14324,35,0.2770035249059502
1839,35,0.2770002116644702
344,37,0.27692368148663826
10616,0,0.27692051144648905
11025,2,0.27691929576609153
1930,3,0.27691701425302967
3330,10,0.27691411768952506
8393,16,0.27690868712289834
1116,0,0.2769045190497972
10159,37,0.27690014836660587
2066,8,0.27686267343441257
8982,8,0.27686188284860347
2809,24,0.27684924815422407
13244,8,0.276828977514748
14578,35,0.2768135772385223
9165,8,0.27680207317106603
2704,0,0.2767937851586242
4819,35,0.27673148442019974
11226,37,0.2767310371759724
3651,35,0.27671146760458315
7481,3,0.2766585241739605
1146,0,0.27663167888373574
3657,26,0.2766276971115044
10467,0,0.276597565026455
5886,37,0.2765861425866732
9182,26,0.2765671678445192
7929,37,0.27652549365398643
7133,31,0.27652078394149543
8879,12,0.2764951298266055
2089,29,0.2764544496453425
3970,8,0.27643542290313455
2034,35,0.2764328980165901
11362,8,0.27642959887288554
4956,7,0.27640789670010685
981,0,0.2764021214240393
4901,1,0.2763927393439646
13206,8,0.2763823634297367
9466,16,0.27634241598745
7040,36,0.2763315258296993
219,36,0.27632980560834275
2246,3,0.2763278034304131
5058,12,0.27632355231604233
12392,37,0.2762978938437112
2838,0,0.2762877891518418
5797,8,0.27626523866778185
5880,0,0.27624697535254833
2175,15,0.2762464335909568
3411,35,0.2762256846503603
4214,6,0.2762210042950071
3655,0,0.27620782151564
9854,37,0.27617546582440794
14089,36,0.2761665103556086
6572,27,0.2761648482326483
5320,37,0.2761427475964483
9233,31,0.27613230879928957
4409,26,0.2761308035505443
3767,14,0.276117702985653
674,0,0.27605550906254245
278,12,0.2760422622268583
9946,8,0.2760278167361516
12119,12,0.27602592175202395
10355,4,0.27601898611020126
5796,19,0.2760167387777853
228,36,0.2760117540140613
13246,36,0.275997048873155
10450,15,0.27598261942428176
12225,12,0.27596132035333887
8517,8,0.2759436389983525
14279,3,0.2758908113448217
10246,5,0.27589031820892224
13275,16,0.2758826241212797
6897,36,0.27587993833133034
2431,5,0.27586313024769354
6771,5,0.2758261892490668
2773,0,0.27581676298681573
7323,2,0.2758135290736149
13212,36,0.27581252752369984
905,16,0.2758037091670677
1771,7,0.2758024326880624
8225,8,0.2757908047336533
150,12,0.2757714803228775
5516,16,0.2757467688838524
13332,30,0.2757239670493372
14858,12,0.2757076672891607
5446,35,0.2756958588453241
11478,14,0.2756911914588907
5736,19,0.2756883345840317
7781,30,0.2756715826051409
10311,0,0.2756669361874088
11050,8,0.27559720482301614
12040,37,0.27555261837098555
8489,2,0.2755373820002443
4297,8,0.27553485152523727
14760,36,0.2755274374224143
9780,8,0.2755249334861539
3181,0,0.27551262586635034
3481,35,0.2755015280771519
9840,35,0.27546121437162663
11744,10,0.2754439932315142
2647,12,0.2754308605240191
1614,21,0.2754252746942551
6145,35,0.2754060850712538
10601,10,0.2753997338023606
6203,2,0.2753874178055616
4046,0,0.27534951938772717
12453,37,0.2753344982340309
6343,37,0.27533191877607116
10783,35,0.27532385283556576
11114,12,0.27530463913034847
11580,35,0.27530162582682344
9492,35,0.27524742320473056
523,35,0.2752432630257437
5726,35,0.2752060302721524
5413,3,0.2751982755571933
5641,37,0.2751900211830351
9838,0,0.2751705130106353
10535,36,0.2751219846480296
3971,36,0.275106748719638
4799,3,0.275105899420722
8250,35,0.27509268541858956
14087,8,0.275091404172951
8664,6,0.2750812549370932
6008,6,0.27507062280080713
11832,16,0.27505490518645714
3532,0,0.27505475174778726
7798,5,0.27502849262828405
10597,36,0.2750264670929461
2803,24,0.27501478543113383
14512,3,0.2749959209934181
9015,0,0.27499315440662403
7633,8,0.2749889021152274
5874,35,0.2749822973306693
12829,12,0.2749816485701907
13269,16,0.27497037537963276
4242,36,0.2749599418442531
838,35,0.27495311237537384
12919,12,0.27494290028122254
1429,14,0.2749411844499754
6186,26,0.27492694492952063
12362,2,0.2749083978409127
7237,22,0.27490075964653266
593,16,0.27485044090912103
4021,15,0.2748392743449087
4006,0,0.2748207556391532
13680,37,0.2748113005564024
14802,12,0.27480652875766015
8922,0,0.27480521119113477
1322,22,0.27479459536314943
1229,0,0.2747674480718893
3609,29,0.2747620478825204
12660,35,0.2747486261698074
10303,16,0.27471880899171913
1282,36,0.2747073153575337
2520,35,0.2746988591210683
3358,1,0.27469414249928903
13269,37,0.27468305119688313
4845,7,0.2746631182699443
6067,15,0.2746341866654174
14465,31,0.27463211853167785
10010,36,0.2746247258135356
11359,12,0.2746236233394485
9393,0,0.27461396359243084
3962,2,0.2745937786875301
2213,19,0.27456357013956817
4265,35,0.27453712507023886
11395,6,0.27452930737756603
6721,6,0.27452019707893516
13782,29,0.2745174981717592
3154,6,0.2744920343187938
3524,10,0.27448934104934813
10147,31,0.27447474462562865
13803,3,0.27447184252498963
11259,8,0.2744677117706902
7541,0,0.27440999818068895
4240,36,0.27439538372705546
7019,0,0.27437653958338976
7159,3,0.2743543411531504
3996,26,0.274298392693588
4011,26,0.27429492424047447
4130,3,0.274282246572634
6983,1,0.2742663929743799
9205,16,0.2742636981376349
7052,0,0.2742376284754483
111,35,0.27421976182890145
9351,8,0.2741951576190518
12618,2,0.27418589624697404
5954,35,0.27417514994495906
11224,29,0.2741745391872234
6825,37,0.2741620752626705
11008,37,0.2741596685535634
13589,3,0.2741521688067253
9863,35,0.27413760782802526
13760,7,0.2741273913879971
9301,8,0.27403947666327555
13623,36,0.27403712840501787
1738,35,0.274023694112907
468,21,0.27401655805535213
1115,3,0.27401492854533727
2478,30,0.27399359207540774
3585,0,0.273964520543539
10596,2,0.2739609154133825
6568,8,0.27394807629328205
14909,8,0.27392461774764404
12678,12,0.27392016712486056
9302,26,0.2739176831737216
8433,7,0.2739075284873804
12059,16,0.2739057628104028
13874,33,0.2738786754796135
14995,34,0.2738779815989366
938,7,0.2738398108187743
12379,16,0.27383285756097764
8136,0,0.2738099373995509
3510,36,0.27380780743339866
2119,35,0.27380627533575175
12776,37,0.27379993248917583
13011,31,0.2737994045734903
10542,12,0.2737955529859959
5021,36,0.27379295526337166
9199,26,0.27378943902754954
9561,37,0.27378672228702666
12224,12,0.27377706634457977
9024,0,0.2737719471476735
13317,8,0.273762687962914
7386,12,0.27376263904274495
3692,16,0.2737236053858872
12826,5,0.2737101387827507
4525,34,0.27367348108097356
2032,0,0.27366458861904647
7312,36,0.27363858563473265
6102,0,0.27362780608120246
13382,3,0.2736268697220906
6729,2,0.27362588591494325
11480,36,0.27362495820052546
6587,37,0.27362009843906315
2912,16,0.27361948773663347
12225,35,0.27361468539769795
11646,14,0.27360606933701903
7099,3,0.2735884441287352
3366,6,0.273545181904998
2191,8,0.2735417183392564
12812,8,0.27353383076648763
9320,8,0.27353367095992004
5555,3,0.2735138645152721
2019,3,0.2735035520396924
14555,30,0.27349874300040017
6965,10,0.273495510189166
14561,0,0.27348695241672366
13964,5,0.2734695051473611
7515,7,0.27346239141765943
13349,36,0.2734550944326498
4445,35,0.27343404710058355
8492,0,0.2734221006395763
10324,12,0.27341708782227164
11692,2,0.27338746158244615
7245,0,0.27338300998454523
